date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2022-07-08,infosys,INFY.NS,1345.32,1347.05,1331.95,1344.83,58.18,3.5179,-4.8896,8.4075,1309.61,1337.06,1412.94,30.4,2.2608,0.6313,1,35.22,Bullish,Bullish,Bullish,0,0,0,0,None,0,-1
2022-07-11,infosys,INFY.NS,1327.56,1331.91,1302.16,1308.15,49.29,2.7493,-3.3618,6.1111,1309.47,1335.92,1411.9,31.28,2.3911,0.8292,-2,-1.32,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2022-07-12,infosys,INFY.NS,1298.07,1304.11,1275.16,1277.47,43.33,-0.3317,-2.7558,2.4241,1306.42,1333.63,1410.56,31.4,2.4581,0.8407,-3,-28.95,Neutral,Bullish,Neutral,0,0,0,0,None,0,0
2022-07-13,infosys,INFY.NS,1287.6,1296.48,1277.47,1282.67,44.55,-2.3273,-2.6701,0.3428,1304.16,1331.63,1409.29,30.52,2.3791,0.9345,-3,-21.49,Neutral,Bullish,Neutral,0.8,0.7,0.9,10,Acquisition,0,0
2022-07-14,infosys,INFY.NS,1288.48,1290.22,1255.63,1268.81,41.95,-4.9694,-3.13,-1.8395,1300.79,1329.17,1407.89,30.81,2.428,1.0978,-5,-31.98,Neutral,Neutral,Neutral,0.4,0.35,0.45,0,None,0,0
2022-07-15,infosys,INFY.NS,1284.04,1284.04,1252.65,1270.15,42.3,-6.8766,-3.8793,-2.9973,1297.87,1326.85,1406.52,30.85,2.4287,1.0397,-5,-27.73,Neutral,Neutral,Neutral,0.12,0.105,0.135,0,None,0,1
2022-07-18,infosys,INFY.NS,1287.6,1326.31,1285.86,1323.03,54.09,-4.074,-3.9182,-0.1558,1300.27,1326.7,1405.69,32.66,2.4683,1.0673,-2,22.76,Bullish,Bullish,Bullish,0.036,0.0315,0.0405,0,None,0,0
2022-07-19,infosys,INFY.NS,1306.73,1320.32,1305.44,1317.92,52.97,-2.2392,-3.5824,1.3432,1301.95,1326.36,1404.82,31.58,2.3962,0.642,0,15.97,Bullish,Bullish,Bullish,0.0108,0.0095,0.0121,0,None,0,0
2022-07-20,infosys,INFY.NS,1333.11,1354.91,1332,1345.58,58.06,1.4304,-2.5799,4.0103,1306.11,1327.11,1404.23,31.97,2.3756,0.9645,1,39.48,Bullish,Bullish,Bullish,0.0032,0.0028,0.0036,0,None,0,0
2022-07-21,infosys,INFY.NS,1347.09,1363.48,1334.75,1361.21,60.65,5.536,-0.9567,6.4927,1311.35,1328.45,1403.8,31.73,2.3314,0.9624,1,49.86,Bullish,Bullish,Bullish,0.001,0.0009,0.0011,0,None,0,0
2022-07-22,infosys,INFY.NS,1362.19,1367.52,1325.03,1337.59,55.11,6.8052,0.5957,6.2095,1313.85,1328.81,1403.14,32.5,2.43,1.3375,1,23.74,Bullish,Bullish,Bullish,0.0003,0.0003,0.0003,0,None,0,0
2022-07-25,infosys,INFY.NS,1314.32,1347.22,1314.32,1335.19,54.56,7.5308,1.9827,5.5481,1315.89,1329.06,1402.46,32.53,2.4365,1.451,0,19.31,Bullish,Bullish,Bullish,0.0001,0.0001,0.0001,0,None,0,-1
2022-07-26,infosys,INFY.NS,1329.02,1329.02,1283.16,1288.62,45.21,4.298,2.4458,1.8522,1313.29,1327.47,1401.33,33.92,2.6326,1.3074,-2,-24.67,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2022-07-27,infosys,INFY.NS,1288.48,1308.02,1283.16,1306.29,48.79,3.1259,2.5818,0.5441,1312.62,1326.64,1400.38,33.28,2.5475,0.8165,-2,-6.33,Bullish,Bullish,Bullish,0.2,0.1,0.8,10,Other,0,1
2022-07-28,infosys,INFY.NS,1328.8,1353.71,1322.98,1347.45,56.02,5.4553,3.1565,2.2988,1315.94,1327.46,1399.86,34.29,2.5446,1.2277,1,31.51,Bullish,Bullish,Bullish,0.6,0.4,0.8,10,Macro,0,0
2022-07-29,infosys,INFY.NS,1361.12,1381.46,1356.86,1376.13,60.23,9.5061,4.4264,5.0797,1321.67,1329.37,1399.62,34.27,2.4902,1.269,1,54.46,Bullish,Bullish,Bullish,0.6,0.4,0.8,10,Macro,0,0
2022-08-01,infosys,INFY.NS,1388.83,1388.83,1365.65,1377.33,60.4,12.6672,6.0746,6.5926,1326.97,1331.25,1399.4,33.48,2.4305,0.5491,1,50.36,Bullish,Bullish,Bullish,0.18,0.12,0.24,0,None,0,0
