date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2019-07-23,yesbank,YESBANK.NS,89,93.9,87.1,90.65,39.21,-9.3525,-10.6704,1.3179,98.32,122.45,189.95,8.29,9.1417,1.2154,-3,-7.67,Bearish,Bearish,Bearish,-0.4,0.3,0.45,0,None,0,0
2019-07-24,yesbank,YESBANK.NS,91.5,93.65,88.15,89.15,38.25,-9.0022,-10.3368,1.3346,97.44,121.14,188.95,8.09,9.0722,0.7576,-3,-8.29,Bearish,Bearish,Bearish,-0.8,0.7,0.9,1,Credit,0,1
2019-07-25,yesbank,YESBANK.NS,88.4,90.4,85.85,87.65,37.27,-8.7449,-10.0184,1.2735,96.51,119.83,187.94,7.84,8.9391,0.8051,-3,-8.86,Bearish,Bearish,Bearish,-0.4,0.35,0.45,0,None,0,0
2019-07-28,yesbank,YESBANK.NS,88.75,96.9,87.1,96.05,45.66,-7.7735,-9.5694,1.7959,96.47,118.9,187.03,7.98,8.3035,1.2726,-2,-0.42,Bearish,Bearish,Bearish,-0.12,0.105,0.135,0,None,0,-1
2019-07-29,yesbank,YESBANK.NS,95.7,98.7,91.35,94.75,44.67,-7.0276,-9.0611,2.0335,96.3,117.95,186.11,7.93,8.3703,0.9157,-3,-1.55,Bearish,Bearish,Bearish,-0.036,0.0315,0.0405,0,None,0,0
2019-07-30,yesbank,YESBANK.NS,95,96.3,81.15,86.05,38.6,-7.0571,-8.6603,1.6032,95.33,116.7,185.11,8.45,9.8158,0.8087,-3,-9.28,Bearish,Bearish,Bearish,-0.0108,0.0095,0.0121,0,None,0,0
2019-07-31,yesbank,YESBANK.NS,86,92.35,84.75,91.2,43.49,-6.5889,-8.246,1.6571,94.93,115.7,184.18,8.39,9.1952,0.8834,-3,-3.73,Bearish,Bearish,Bearish,-0.0032,0.0028,0.0036,0,None,0,0
2019-08-01,yesbank,YESBANK.NS,88.95,91.3,85.75,88.4,41.55,-6.3704,-7.8709,1.5004,94.31,114.63,183.23,8.18,9.2573,0.7417,-3,-5.91,Bearish,Bearish,Bearish,-0.001,0.0009,0.0011,0,None,0,0
2019-08-04,yesbank,YESBANK.NS,87.8,90.9,86.8,88.3,41.48,-6.1346,-7.5236,1.389,93.74,113.6,182.28,7.89,8.9375,0.7333,-3,-5.44,Bearish,Bearish,Bearish,-0.0003,0.0003,0.0003,0,None,0,0
2019-08-05,yesbank,YESBANK.NS,88,88,79.5,81.1,36.62,-6.4543,-7.3098,0.8554,92.54,112.32,181.28,7.96,9.8109,0.9601,-3,-11.44,Bearish,Bearish,Bearish,-0.0001,0.0001,0.0001,0,None,0,0
